index, start time, end time, latency (microsecond)
4125, 1714494519.724155, 1714494519.749750, 25595
4126, 1714494519.760661, 1714494519.780545, 19884
4127, 1714494519.791532, 1714494519.811533, 20001
4128, 1714494519.822288, 1714494519.841132, 18844
4129, 1714494519.853807, 1714494519.874528, 20721
4130, 1714494519.886241, 1714494519.906056, 19815
4131, 1714494519.916919, 1714494519.937190, 20271
4132, 1714494519.948985, 1714494519.968173, 19188
4133, 1714494519.978962, 1714494519.998613, 19651
4134, 1714494520.9721, 1714494520.25662, 15941
4135, 1714494520.38116, 1714494520.57985, 19869
4136, 1714494520.69747, 1714494520.89364, 19617
4137, 1714494520.100274, 1714494520.118029, 17755
4138, 1714494520.130266, 1714494520.149717, 19451
4139, 1714494520.160912, 1714494520.184142, 23230
4140, 1714494520.196222, 1714494520.218379, 22157
4141, 1714494520.229321, 1714494520.249632, 20311
4142, 1714494520.260567, 1714494520.282264, 21697
4143, 1714494520.293491, 1714494520.315660, 22169
4144, 1714494520.326943, 1714494520.350076, 23133
4145, 1714494520.360750, 1714494520.381283, 20533
4146, 1714494520.392441, 1714494520.414881, 22440
4147, 1714494520.425898, 1714494520.445156, 19258
4148, 1714494520.457569, 1714494520.481152, 23583
4149, 1714494520.493099, 1714494520.515476, 22377
4150, 1714494520.526364, 1714494520.550180, 23816
4151, 1714494520.561226, 1714494520.580907, 19681
4152, 1714494520.592272, 1714494520.611930, 19658
4153, 1714494520.622755, 1714494520.640852, 18097
4154, 1714494520.652423, 1714494520.669561, 17138
4155, 1714494520.680542, 1714494520.695680, 15138
4156, 1714494520.706914, 1714494520.725173, 18259
4157, 1714494520.736000, 1714494520.753587, 17587
4158, 1714494520.764701, 1714494520.783297, 18596
4159, 1714494520.795609, 1714494520.816115, 20506
4160, 1714494520.827576, 1714494520.846158, 18582
4161, 1714494520.858451, 1714494520.877627, 19176
4162, 1714494520.889035, 1714494520.909830, 20795
4163, 1714494520.920964, 1714494520.942377, 21413
4164, 1714494520.953559, 1714494520.972171, 18612
4165, 1714494520.982963, 1714494521.954, 17991
4166, 1714494521.11796, 1714494521.29514, 17718
4167, 1714494521.41825, 1714494521.61611, 19786
4168, 1714494521.72865, 1714494521.92908, 20043
4169, 1714494521.105655, 1714494521.150576, 44921
4170, 1714494521.162382, 1714494521.185601, 23219
4171, 1714494521.196497, 1714494521.215085, 18588
4172, 1714494521.226342, 1714494521.245012, 18670
4173, 1714494521.256883, 1714494521.273923, 17040
4174, 1714494521.285097, 1714494521.304471, 19374
4175, 1714494521.315842, 1714494521.334984, 19142
4176, 1714494521.347126, 1714494521.383284, 36158
4177, 1714494521.393693, 1714494521.410239, 16546
4178, 1714494521.420443, 1714494521.448467, 28024
4179, 1714494521.459606, 1714494521.477427, 17821
4180, 1714494521.488671, 1714494521.508097, 19426
4181, 1714494521.519462, 1714494521.540567, 21105
4182, 1714494521.551687, 1714494521.571169, 19482
4183, 1714494521.581499, 1714494521.606827, 25328
4184, 1714494521.618319, 1714494521.639040, 20721
4185, 1714494521.650158, 1714494521.670747, 20589
4186, 1714494521.681882, 1714494521.705841, 23959
4187, 1714494521.716473, 1714494521.738993, 22520
4188, 1714494521.751135, 1714494521.773146, 22011
4189, 1714494521.784210, 1714494521.805817, 21607
4190, 1714494521.816999, 1714494521.839248, 22249
4191, 1714494521.850155, 1714494521.870762, 20607
4192, 1714494521.883590, 1714494521.906168, 22578
4193, 1714494521.918735, 1714494521.940953, 22218
4194, 1714494521.952069, 1714494521.970217, 18148
4195, 1714494521.983418, 1714494522.1383, 17965
4196, 1714494522.12294, 1714494522.31103, 18809
4197, 1714494522.41789, 1714494522.59490, 17701
4198, 1714494522.70909, 1714494522.91444, 20535
4199, 1714494522.101974, 1714494522.119570, 17596
4200, 1714494522.131663, 1714494522.149785, 18122
4201, 1714494522.161279, 1714494522.179945, 18666
4202, 1714494522.191539, 1714494522.211979, 20440
4203, 1714494522.222818, 1714494522.242796, 19978
4204, 1714494522.253778, 1714494522.272419, 18641
4205, 1714494522.284538, 1714494522.304944, 20406
4206, 1714494522.317009, 1714494522.335963, 18954
4207, 1714494522.347712, 1714494522.366359, 18647
4208, 1714494522.377663, 1714494522.398774, 21111
4209, 1714494522.409177, 1714494522.426553, 17376
4210, 1714494522.438553, 1714494522.457065, 18512
4211, 1714494522.467640, 1714494522.485478, 17838
4212, 1714494522.497450, 1714494522.517507, 20057
4213, 1714494522.529386, 1714494522.548619, 19233
4214, 1714494522.560885, 1714494522.579583, 18698
4215, 1714494522.591022, 1714494522.611765, 20743
4216, 1714494522.623245, 1714494522.641466, 18221
4217, 1714494522.653477, 1714494522.672980, 19503
4218, 1714494522.683277, 1714494522.699230, 15953
4219, 1714494522.711591, 1714494522.731149, 19558
4220, 1714494522.743066, 1714494522.764304, 21238
4221, 1714494522.775284, 1714494522.792728, 17444
4222, 1714494522.803452, 1714494522.822169, 18717
4223, 1714494522.832892, 1714494522.852619, 19727
4224, 1714494522.863691, 1714494522.883111, 19420
4225, 1714494522.894920, 1714494522.913442, 18522
4226, 1714494522.925482, 1714494522.944458, 18976
4227, 1714494522.956223, 1714494522.978198, 21975
4228, 1714494522.988649, 1714494523.7825, 19176
4229, 1714494523.18629, 1714494523.37621, 18992
4230, 1714494523.49650, 1714494523.68333, 18683
4231, 1714494523.79969, 1714494523.98782, 18813
4232, 1714494523.111257, 1714494523.130818, 19561
4233, 1714494523.143005, 1714494523.161123, 18118
4234, 1714494523.172314, 1714494523.192111, 19797
4235, 1714494523.203776, 1714494523.233196, 29420
4236, 1714494523.244191, 1714494523.259539, 15348
4237, 1714494523.270777, 1714494523.289495, 18718
4238, 1714494523.300408, 1714494523.318796, 18388
4239, 1714494523.330168, 1714494523.348904, 18736
4240, 1714494523.361169, 1714494523.381435, 20266
4241, 1714494523.392396, 1714494523.411919, 19523
4242, 1714494523.422918, 1714494523.442848, 19930
4243, 1714494523.453617, 1714494523.472665, 19048
4244, 1714494523.483793, 1714494523.524202, 40409
4245, 1714494523.534699, 1714494523.553739, 19040
4246, 1714494523.564723, 1714494523.581753, 17030
4247, 1714494523.592835, 1714494523.613714, 20879
4248, 1714494523.624438, 1714494523.643967, 19529
4249, 1714494523.654915, 1714494523.671938, 17023
4250, 1714494523.683224, 1714494523.703207, 19983
4251, 1714494523.715631, 1714494523.736505, 20874
4252, 1714494523.747171, 1714494523.765434, 18263
4253, 1714494523.777985, 1714494523.796878, 18893
4254, 1714494523.809043, 1714494523.826657, 17614
4255, 1714494523.838360, 1714494523.855823, 17463
4256, 1714494523.867168, 1714494523.886313, 19145
4257, 1714494523.897658, 1714494523.916111, 18453
4258, 1714494523.926775, 1714494523.945733, 18958
4259, 1714494523.956914, 1714494523.976894, 19980
4260, 1714494523.988254, 1714494524.5901, 17647
4261, 1714494524.16425, 1714494524.31759, 15334
4262, 1714494524.42673, 1714494524.61201, 18528
4263, 1714494524.73913, 1714494524.93730, 19817
4264, 1714494524.105934, 1714494524.124035, 18101
4265, 1714494524.136391, 1714494524.155839, 19448
4266, 1714494524.166932, 1714494524.186094, 19162
4267, 1714494524.198651, 1714494524.217653, 19002
4268, 1714494524.229198, 1714494524.247346, 18148
4269, 1714494524.258229, 1714494524.273069, 14840
4270, 1714494524.284191, 1714494524.303116, 18925
4271, 1714494524.315019, 1714494524.333050, 18031
4272, 1714494524.345244, 1714494524.364915, 19671
4273, 1714494524.376666, 1714494524.395104, 18438
4274, 1714494524.407370, 1714494524.425083, 17713
4275, 1714494524.435843, 1714494524.455115, 19272
4276, 1714494524.465834, 1714494524.483238, 17404
4277, 1714494524.493842, 1714494524.513750, 19908
4278, 1714494524.526319, 1714494524.545107, 18788
4279, 1714494524.557573, 1714494524.577588, 20015
4280, 1714494524.588757, 1714494524.608787, 20030
4281, 1714494524.620087, 1714494524.638808, 18721
4282, 1714494524.650100, 1714494524.668240, 18140
4283, 1714494524.680599, 1714494524.698576, 17977
4284, 1714494524.709602, 1714494524.728629, 19027
4285, 1714494524.739819, 1714494524.761400, 21581
4286, 1714494524.772543, 1714494524.792046, 19503
4287, 1714494524.802790, 1714494524.821198, 18408
4288, 1714494524.832516, 1714494524.849613, 17097
4289, 1714494524.861777, 1714494524.879417, 17640
4290, 1714494524.890502, 1714494524.910536, 20034
4291, 1714494524.922650, 1714494524.945904, 23254
4292, 1714494524.958251, 1714494524.977727, 19476
4293, 1714494524.989258, 1714494525.7981, 18723
4294, 1714494525.18488, 1714494525.33526, 15038
4295, 1714494525.44620, 1714494525.63366, 18746
4296, 1714494525.75331, 1714494525.95391, 20060
4297, 1714494525.106531, 1714494525.128630, 22099
4298, 1714494525.140556, 1714494525.158267, 17711
4299, 1714494525.169408, 1714494525.189205, 19797
4300, 1714494525.200015, 1714494525.218298, 18283
4301, 1714494525.228674, 1714494525.248120, 19446
4302, 1714494525.260052, 1714494525.282131, 22079
4303, 1714494525.294575, 1714494525.313707, 19132
4304, 1714494525.324997, 1714494525.345706, 20709
4305, 1714494525.357721, 1714494525.376888, 19167
4306, 1714494525.387862, 1714494525.407191, 19329
4307, 1714494525.417923, 1714494525.436685, 18762
4308, 1714494525.447070, 1714494525.463477, 16407
4309, 1714494525.476252, 1714494525.493979, 17727
4310, 1714494525.505310, 1714494525.527374, 22064
4311, 1714494525.538431, 1714494525.557473, 19042
4312, 1714494525.568361, 1714494525.587956, 19595
4313, 1714494525.599063, 1714494525.619798, 20735
4314, 1714494525.630757, 1714494525.649236, 18479
4315, 1714494525.660328, 1714494525.677857, 17529
4316, 1714494525.690199, 1714494525.706015, 15816
4317, 1714494525.717233, 1714494525.740951, 23718
4318, 1714494525.752112, 1714494525.770993, 18881
4319, 1714494525.782120, 1714494525.801507, 19387
4320, 1714494525.814047, 1714494525.834593, 20546
4321, 1714494525.845853, 1714494525.865019, 19166
4322, 1714494525.877578, 1714494525.897493, 19915
4323, 1714494525.908833, 1714494525.926737, 17904
4324, 1714494525.937700, 1714494525.955637, 17937
4325, 1714494525.966719, 1714494525.985211, 18492
4326, 1714494525.996121, 1714494526.14905, 18784
4327, 1714494526.25596, 1714494526.41263, 15667
4328, 1714494526.53361, 1714494526.72743, 19382
4329, 1714494526.84379, 1714494526.105260, 20881
4330, 1714494526.116236, 1714494526.134271, 18035
4331, 1714494526.146299, 1714494526.164384, 18085
4332, 1714494526.175088, 1714494526.195054, 19966
4333, 1714494526.207317, 1714494526.227144, 19827
4334, 1714494526.238994, 1714494526.256738, 17744
4335, 1714494526.267725, 1714494526.286286, 18561
4336, 1714494526.298228, 1714494526.320976, 22748
4337, 1714494526.332863, 1714494526.355371, 22508
4338, 1714494526.366257, 1714494526.394041, 27784
4339, 1714494526.406637, 1714494526.431610, 24973
4340, 1714494526.442676, 1714494526.469858, 27182
4341, 1714494526.480822, 1714494526.505943, 25121
4342, 1714494526.516877, 1714494526.540158, 23281
4343, 1714494526.550849, 1714494526.578576, 27727
4344, 1714494526.589568, 1714494526.623827, 34259
4345, 1714494526.634194, 1714494526.672316, 38122
4346, 1714494526.683131, 1714494526.716968, 33837
4347, 1714494526.728524, 1714494526.765483, 36959
4348, 1714494526.776260, 1714494526.801285, 25025
4349, 1714494526.812090, 1714494526.836793, 24703
4350, 1714494526.847596, 1714494526.870829, 23233
4351, 1714494526.881447, 1714494526.909230, 27783
4352, 1714494526.920352, 1714494526.942213, 21861
4353, 1714494526.953446, 1714494526.981238, 27792
4354, 1714494526.993636, 1714494527.17982, 24346
4355, 1714494527.28699, 1714494527.53317, 24618
4356, 1714494527.64274, 1714494527.87808, 23534
4357, 1714494527.98591, 1714494527.125141, 26550
4358, 1714494527.137213, 1714494527.164908, 27695
4359, 1714494527.176905, 1714494527.206313, 29408
4360, 1714494527.217235, 1714494527.247238, 30003
4361, 1714494527.259255, 1714494527.289355, 30100
4362, 1714494527.300157, 1714494527.341773, 41616
4363, 1714494527.352237, 1714494527.384791, 32554
4364, 1714494527.395561, 1714494527.422254, 26693
4365, 1714494527.432740, 1714494527.461406, 28666
4366, 1714494527.472222, 1714494527.499198, 26976
4367, 1714494527.509563, 1714494527.534228, 24665
4368, 1714494527.545276, 1714494527.569634, 24358
4369, 1714494527.580489, 1714494527.603222, 22733
4370, 1714494527.614060, 1714494527.634969, 20909
4371, 1714494527.646055, 1714494527.667315, 21260
4372, 1714494527.678248, 1714494527.697740, 19492
4373, 1714494527.708658, 1714494527.733338, 24680
4374, 1714494527.745261, 1714494527.771018, 25757
4375, 1714494527.781643, 1714494527.818353, 36710
4376, 1714494527.828690, 1714494527.855389, 26699
4377, 1714494527.866342, 1714494527.892010, 25668
4378, 1714494527.903005, 1714494527.930659, 27654
4379, 1714494527.942747, 1714494527.968999, 26252
4380, 1714494527.979572, 1714494528.15300, 35728
4381, 1714494528.27076, 1714494528.46101, 19025
4382, 1714494528.57198, 1714494528.81880, 24682
4383, 1714494528.94245, 1714494528.116018, 21773
4384, 1714494528.127094, 1714494528.147406, 20312
4385, 1714494528.159347, 1714494528.178346, 18999
4386, 1714494528.190253, 1714494528.219304, 29051
4387, 1714494528.229990, 1714494528.250295, 20305
4388, 1714494528.261390, 1714494528.280569, 19179
4389, 1714494528.291567, 1714494528.311745, 20178
4390, 1714494528.322894, 1714494528.342950, 20056
4391, 1714494528.353987, 1714494528.373449, 19462
4392, 1714494528.385522, 1714494528.406370, 20848
4393, 1714494528.418260, 1714494528.442749, 24489
4394, 1714494528.454107, 1714494528.483265, 29158
4395, 1714494528.494255, 1714494528.520514, 26259
4396, 1714494528.531183, 1714494528.553616, 22433
4397, 1714494528.566153, 1714494528.590333, 24180
4398, 1714494528.601669, 1714494528.622854, 21185
4399, 1714494528.633246, 1714494528.651220, 17974
4400, 1714494528.663178, 1714494528.683246, 20068
4401, 1714494528.694163, 1714494528.714939, 20776
4402, 1714494528.725112, 1714494528.745793, 20681
4403, 1714494528.757038, 1714494528.786091, 29053
4404, 1714494528.796883, 1714494528.827559, 30676
4405, 1714494528.838993, 1714494528.869716, 30723
4406, 1714494528.880342, 1714494528.903716, 23374
4407, 1714494528.914941, 1714494528.941119, 26178
4408, 1714494528.951761, 1714494528.981871, 30110
4409, 1714494528.993971, 1714494529.23062, 29091
4410, 1714494529.33776, 1714494529.57776, 24000
4411, 1714494529.68988, 1714494529.93885, 24897
4412, 1714494529.106033, 1714494529.134259, 28226
4413, 1714494529.145152, 1714494529.169305, 24153
4414, 1714494529.180321, 1714494529.203914, 23593
4415, 1714494529.214887, 1714494529.242874, 27987
4416, 1714494529.253887, 1714494529.276273, 22386
4417, 1714494529.288167, 1714494529.309809, 21642
4418, 1714494529.320131, 1714494529.343563, 23432
4419, 1714494529.353772, 1714494529.384363, 30591
4420, 1714494529.394665, 1714494529.413543, 18878
4421, 1714494529.423740, 1714494529.448934, 25194
4422, 1714494529.459186, 1714494529.491351, 32165
4423, 1714494529.501673, 1714494529.535887, 34214
4424, 1714494529.546143, 1714494529.570782, 24639
4425, 1714494529.580991, 1714494529.600713, 19722
4426, 1714494529.610987, 1714494529.626744, 15757
4427, 1714494529.637021, 1714494529.654140, 17119
4428, 1714494529.664402, 1714494529.684372, 19970
4429, 1714494529.694649, 1714494529.715542, 20893
4430, 1714494529.725815, 1714494529.748594, 22779
4431, 1714494529.758801, 1714494529.783678, 24877
4432, 1714494529.793807, 1714494529.812808, 19001
4433, 1714494529.823025, 1714494529.840743, 17718
4434, 1714494529.850939, 1714494529.869797, 18858
4435, 1714494529.880009, 1714494529.894330, 14321
4436, 1714494529.904630, 1714494529.922787, 18157
4437, 1714494529.932985, 1714494529.951579, 18594
4438, 1714494529.961841, 1714494529.981278, 19437
4439, 1714494529.991481, 1714494530.9643, 18162
4440, 1714494530.19891, 1714494530.42308, 22417
4441, 1714494530.52539, 1714494530.80710, 28171
4442, 1714494530.91017, 1714494530.113013, 21996
4443, 1714494530.123772, 1714494530.146634, 22862
4444, 1714494530.157170, 1714494530.174888, 17718
4445, 1714494530.187080, 1714494530.208133, 21053
4446, 1714494530.219244, 1714494530.242199, 22955
4447, 1714494530.252841, 1714494530.270365, 17524
4448, 1714494530.281229, 1714494530.297865, 16636
4449, 1714494530.308984, 1714494530.329945, 20961
4450, 1714494530.342140, 1714494530.363963, 21823
4451, 1714494530.374389, 1714494530.397359, 22970
4452, 1714494530.408553, 1714494530.429583, 21030
4453, 1714494530.441285, 1714494530.461382, 20097
4454, 1714494530.472554, 1714494530.493085, 20531
4455, 1714494530.505358, 1714494530.527762, 22404
4456, 1714494530.540012, 1714494530.560638, 20626
4457, 1714494530.571998, 1714494530.594350, 22352
4458, 1714494530.605455, 1714494530.625931, 20476
4459, 1714494530.637304, 1714494530.657378, 20074
4460, 1714494530.667945, 1714494530.689760, 21815
4461, 1714494530.701723, 1714494530.728668, 26945
4462, 1714494530.740346, 1714494530.774687, 34341
4463, 1714494530.785541, 1714494530.816374, 30833
4464, 1714494530.828252, 1714494530.859449, 31197
4465, 1714494530.869952, 1714494530.895632, 25680
4466, 1714494530.906649, 1714494530.933078, 26429
4467, 1714494530.945914, 1714494530.971339, 25425
4468, 1714494530.982676, 1714494531.13137, 30461
4469, 1714494531.23491, 1714494531.43822, 20331
4470, 1714494531.54923, 1714494531.75590, 20667
4471, 1714494531.86800, 1714494531.111868, 25068
4472, 1714494531.122861, 1714494531.144742, 21881
4473, 1714494531.156797, 1714494531.178099, 21302
4474, 1714494531.190851, 1714494531.212540, 21689
4475, 1714494531.223770, 1714494531.244646, 20876
4476, 1714494531.255923, 1714494531.275800, 19877
4477, 1714494531.286916, 1714494531.307246, 20330
4478, 1714494531.319377, 1714494531.338660, 19283
4479, 1714494531.351206, 1714494531.376811, 25605
4480, 1714494531.387090, 1714494531.404430, 17340
4481, 1714494531.416907, 1714494531.433208, 16301
4482, 1714494531.443796, 1714494531.460494, 16698
4483, 1714494531.470890, 1714494531.489609, 18719
4484, 1714494531.500469, 1714494531.520346, 19877
4485, 1714494531.532165, 1714494531.556512, 24347
4486, 1714494531.567447, 1714494531.592000, 24553
4487, 1714494531.603997, 1714494531.637168, 33171
4488, 1714494531.647423, 1714494531.677924, 30501
4489, 1714494531.689593, 1714494531.719788, 30195
4490, 1714494531.731225, 1714494531.758089, 26864
4491, 1714494531.770200, 1714494531.798681, 28481
4492, 1714494531.809754, 1714494531.849599, 39845
4493, 1714494531.860237, 1714494531.886108, 25871
4494, 1714494531.896877, 1714494531.924982, 28105
4495, 1714494531.935880, 1714494531.952008, 16128
4496, 1714494531.963467, 1714494531.984185, 20718
4497, 1714494531.996272, 1714494532.19982, 23710
4498, 1714494532.32117, 1714494532.52865, 20748
4499, 1714494532.63637, 1714494532.81795, 18158
4500, 1714494532.92931, 1714494532.112712, 19781
4501, 1714494532.124636, 1714494532.145953, 21317
4502, 1714494532.157787, 1714494532.178022, 20235
4503, 1714494532.189092, 1714494532.209072, 19980
4504, 1714494532.220918, 1714494532.242485, 21567
4505, 1714494532.252874, 1714494532.271569, 18695
4506, 1714494532.283374, 1714494532.302350, 18976
4507, 1714494532.313249, 1714494532.332825, 19576
4508, 1714494532.344858, 1714494532.364459, 19601
4509, 1714494532.376520, 1714494532.397631, 21111
4510, 1714494532.408608, 1714494532.429054, 20446
4511, 1714494532.440077, 1714494532.464060, 23983
4512, 1714494532.475179, 1714494532.495488, 20309
4513, 1714494532.506400, 1714494532.526258, 19858
4514, 1714494532.537327, 1714494532.560517, 23190
4515, 1714494532.571783, 1714494532.591127, 19344
4516, 1714494532.603323, 1714494532.624943, 21620
4517, 1714494532.636825, 1714494532.660439, 23614
4518, 1714494532.671071, 1714494532.689751, 18680
4519, 1714494532.701902, 1714494532.723472, 21570
4520, 1714494532.734320, 1714494532.754306, 19986
4521, 1714494532.766177, 1714494532.785433, 19256
4522, 1714494532.797552, 1714494532.819695, 22143
4523, 1714494532.830766, 1714494532.865758, 34992
4524, 1714494532.876250, 1714494532.893444, 17194
4525, 1714494532.905811, 1714494532.924840, 19029
4526, 1714494532.935858, 1714494532.956190, 20332
4527, 1714494532.966533, 1714494532.984946, 18413
4528, 1714494532.997107, 1714494533.19390, 22283
4529, 1714494533.31555, 1714494533.48918, 17363
4530, 1714494533.59279, 1714494533.79375, 20096
4531, 1714494533.91319, 1714494533.110693, 19374
4532, 1714494533.121877, 1714494533.142881, 21004
4533, 1714494533.155019, 1714494533.175623, 20604
4534, 1714494533.186777, 1714494533.216516, 29739
4535, 1714494533.227226, 1714494533.251630, 24404
4536, 1714494533.262298, 1714494533.281844, 19546
4537, 1714494533.294421, 1714494533.316380, 21959
4538, 1714494533.327505, 1714494533.347053, 19548
4539, 1714494533.359567, 1714494533.378590, 19023
4540, 1714494533.389386, 1714494533.411219, 21833
4541, 1714494533.421603, 1714494533.451929, 30326
4542, 1714494533.463257, 1714494533.481295, 18038
4543, 1714494533.492392, 1714494533.512967, 20575
4544, 1714494533.523604, 1714494533.541266, 17662
4545, 1714494533.551730, 1714494533.571406, 19676
4546, 1714494533.582148, 1714494533.600221, 18073
4547, 1714494533.613055, 1714494533.631160, 18105
4548, 1714494533.643070, 1714494533.661996, 18926
4549, 1714494533.674224, 1714494533.694092, 19868
4550, 1714494533.706399, 1714494533.727870, 21471
4551, 1714494533.739907, 1714494533.762230, 22323
4552, 1714494533.774213, 1714494533.793141, 18928
4553, 1714494533.803602, 1714494533.824217, 20615
4554, 1714494533.835986, 1714494533.855028, 19042
4555, 1714494533.865467, 1714494533.884012, 18545
4556, 1714494533.894262, 1714494533.911146, 16884
4557, 1714494533.922011, 1714494533.941472, 19461
4558, 1714494533.954014, 1714494533.972797, 18783
4559, 1714494533.984958, 1714494534.8168, 23210
4560, 1714494534.18985, 1714494534.36235, 17250
4561, 1714494534.47464, 1714494534.65008, 17544
4562, 1714494534.75860, 1714494534.93892, 18032
4563, 1714494534.106399, 1714494534.126667, 20268
4564, 1714494534.138988, 1714494534.158557, 19569
4565, 1714494534.169390, 1714494534.189681, 20291
4566, 1714494534.201853, 1714494534.220600, 18747
4567, 1714494534.232514, 1714494534.248955, 16441
4568, 1714494534.259335, 1714494534.277464, 18129
4569, 1714494534.288825, 1714494534.307618, 18793
4570, 1714494534.319666, 1714494534.338150, 18484
4571, 1714494534.350353, 1714494534.369861, 19508
4572, 1714494534.380384, 1714494534.400395, 20011
4573, 1714494534.412798, 1714494534.433377, 20579
4574, 1714494534.444398, 1714494534.467385, 22987
4575, 1714494534.478805, 1714494534.500539, 21734
4576, 1714494534.511766, 1714494534.532070, 20304
4577, 1714494534.543860, 1714494534.568672, 24812
4578, 1714494534.579657, 1714494534.607286, 27629
4579, 1714494534.618233, 1714494534.649991, 31758
4580, 1714494534.660508, 1714494534.685295, 24787
4581, 1714494534.697285, 1714494534.722279, 24994
4582, 1714494534.733029, 1714494534.762334, 29305
4583, 1714494534.774165, 1714494534.795378, 21213
4584, 1714494534.806837, 1714494534.828225, 21388
4585, 1714494534.840099, 1714494534.860968, 20869
4586, 1714494534.871569, 1714494534.892729, 21160
4587, 1714494534.904305, 1714494534.921255, 16950
4588, 1714494534.932332, 1714494534.952599, 20267
4589, 1714494534.964047, 1714494534.984194, 20147
4590, 1714494534.994752, 1714494535.15407, 20655
4591, 1714494535.26969, 1714494535.47700, 20731
4592, 1714494535.58070, 1714494535.77230, 19160
4593, 1714494535.88891, 1714494535.112460, 23569
4594, 1714494535.123777, 1714494535.144142, 20365
4595, 1714494535.156406, 1714494535.178113, 21707
4596, 1714494535.190398, 1714494535.218674, 28276
4597, 1714494535.229498, 1714494535.256492, 26994
4598, 1714494535.267569, 1714494535.293570, 26001
4599, 1714494535.304462, 1714494535.329091, 24629
4600, 1714494535.341260, 1714494535.370320, 29060
4601, 1714494535.382171, 1714494535.407813, 25642
4602, 1714494535.418784, 1714494535.445871, 27087
4603, 1714494535.456684, 1714494535.488984, 32300
4604, 1714494535.499367, 1714494535.527551, 28184
4605, 1714494535.539321, 1714494535.571049, 31728
4606, 1714494535.581996, 1714494535.609553, 27557
4607, 1714494535.620457, 1714494535.645248, 24791
4608, 1714494535.655839, 1714494535.684671, 28832
4609, 1714494535.696010, 1714494535.726668, 30658
4610, 1714494535.738755, 1714494535.765909, 27154
4611, 1714494535.777782, 1714494535.808049, 30267
4612, 1714494535.819917, 1714494535.850361, 30444
4613, 1714494535.860607, 1714494535.889275, 28668
4614, 1714494535.901246, 1714494535.921979, 20733
4615, 1714494535.932980, 1714494535.953983, 21003
4616, 1714494535.964614, 1714494535.984103, 19489
4617, 1714494535.995183, 1714494536.22766, 27583
4618, 1714494536.33586, 1714494536.56825, 23239
4619, 1714494536.67959, 1714494536.90741, 22782
4620, 1714494536.101721, 1714494536.121884, 20163
4621, 1714494536.134392, 1714494536.156044, 21652
4622, 1714494536.168007, 1714494536.188716, 20709
4623, 1714494536.199849, 1714494536.219121, 19272
4624, 1714494536.231187, 1714494536.270242, 39055
4625, 1714494536.282130, 1714494536.324492, 42362
4626, 1714494536.336387, 1714494536.378322, 41935
4627, 1714494536.388923, 1714494536.432662, 43739
4628, 1714494536.443550, 1714494536.494543, 50993
4629, 1714494536.506941, 1714494536.558174, 51233
4630, 1714494536.569153, 1714494536.619905, 50752
4631, 1714494536.631793, 1714494536.682675, 50882
4632, 1714494536.693614, 1714494536.745882, 52268
4633, 1714494536.757927, 1714494536.806055, 48128
4634, 1714494536.817235, 1714494536.859220, 41985
4635, 1714494536.870336, 1714494536.911208, 40872
4636, 1714494536.922234, 1714494536.957887, 35653
4637, 1714494536.969433, 1714494537.11508, 42075
4638, 1714494537.22696, 1714494537.65087, 42391
4639, 1714494537.75902, 1714494537.119966, 44064
4640, 1714494537.131670, 1714494537.177764, 46094
4641, 1714494537.188951, 1714494537.234875, 45924
4642, 1714494537.245846, 1714494537.289189, 43343
4643, 1714494537.300081, 1714494537.343531, 43450
4644, 1714494537.354967, 1714494537.398138, 43171
4645, 1714494537.410266, 1714494537.455688, 45422
4646, 1714494537.467134, 1714494537.519532, 52398
4647, 1714494537.533535, 1714494537.574046, 40511
4648, 1714494537.584857, 1714494537.628940, 44083
4649, 1714494537.640040, 1714494537.684255, 44215
4650, 1714494537.696496, 1714494537.739594, 43098
4651, 1714494537.750547, 1714494537.887762, 137215
4652, 1714494537.908372, 1714494537.960696, 52324
4653, 1714494537.971261, 1714494538.17824, 46563
4654, 1714494538.30157, 1714494538.79927, 49770
4655, 1714494538.90661, 1714494538.140188, 49527
4656, 1714494538.151686, 1714494538.189322, 37636
4657, 1714494538.200296, 1714494538.245507, 45211
4658, 1714494538.256181, 1714494538.299470, 43289
4659, 1714494538.311291, 1714494538.356570, 45279
4660, 1714494538.367368, 1714494538.409205, 41837
4661, 1714494538.421107, 1714494538.466250, 45143
4662, 1714494538.476905, 1714494538.521585, 44680
4663, 1714494538.532542, 1714494538.575123, 42581
4664, 1714494538.587079, 1714494538.633197, 46118
4665, 1714494538.645267, 1714494538.692746, 47479
4666, 1714494538.705270, 1714494538.752462, 47192
4667, 1714494538.762818, 1714494538.805715, 42897
4668, 1714494538.818228, 1714494538.865498, 47270
4669, 1714494538.875932, 1714494538.919843, 43911
4670, 1714494538.930526, 1714494538.954110, 23584
4671, 1714494538.965790, 1714494538.986722, 20932
4672, 1714494538.997731, 1714494539.18654, 20923
4673, 1714494539.30581, 1714494539.50247, 19666
4674, 1714494539.62819, 1714494539.82369, 19550
4675, 1714494539.93014, 1714494539.120172, 27158
4676, 1714494539.130943, 1714494539.153532, 22589
4677, 1714494539.164455, 1714494539.187703, 23248
4678, 1714494539.199350, 1714494539.223488, 24138
4679, 1714494539.234600, 1714494539.261319, 26719
4680, 1714494539.271597, 1714494539.290640, 19043
4681, 1714494539.300977, 1714494539.320134, 19157
4682, 1714494539.330564, 1714494539.353687, 23123
4683, 1714494539.364653, 1714494539.386632, 21979
