index, start time, end time, latency (microsecond)
5885, 1714495631.669416, 1714495631.683480, 14064
5886, 1714495631.694585, 1714495631.710233, 15648
5887, 1714495631.723128, 1714495631.738087, 14959
5888, 1714495631.749231, 1714495631.765448, 16217
5889, 1714495631.777355, 1714495631.794541, 17186
5890, 1714495631.805866, 1714495631.822080, 16214
5891, 1714495631.833113, 1714495631.853051, 19938
5892, 1714495631.865488, 1714495631.881647, 16159
5893, 1714495631.892874, 1714495631.909770, 16896
5894, 1714495631.920580, 1714495631.935300, 14720
5895, 1714495631.947349, 1714495631.964539, 17190
5896, 1714495631.975823, 1714495631.992004, 16181
5897, 1714495632.2999, 1714495632.18092, 15093
5898, 1714495632.28778, 1714495632.42279, 13501
5899, 1714495632.53365, 1714495632.68749, 15384
5900, 1714495632.80406, 1714495632.95544, 15138
5901, 1714495632.106948, 1714495632.124910, 17962
5902, 1714495632.136990, 1714495632.153062, 16072
5903, 1714495632.163710, 1714495632.179248, 15538
5904, 1714495632.191459, 1714495632.205792, 14333
5905, 1714495632.216931, 1714495632.231313, 14382
5906, 1714495632.244206, 1714495632.260191, 15985
5907, 1714495632.271680, 1714495632.287072, 15392
5908, 1714495632.298397, 1714495632.312248, 13851
5909, 1714495632.324498, 1714495632.341640, 17142
5910, 1714495632.352641, 1714495632.366587, 13946
5911, 1714495632.377203, 1714495632.390558, 13355
5912, 1714495632.401558, 1714495632.415968, 14410
5913, 1714495632.427212, 1714495632.442568, 15356
5914, 1714495632.453760, 1714495632.468437, 14677
5915, 1714495632.479390, 1714495632.493674, 14284
5916, 1714495632.505857, 1714495632.520603, 14746
5917, 1714495632.531743, 1714495632.547168, 15425
5918, 1714495632.559801, 1714495632.575518, 15717
5919, 1714495632.586891, 1714495632.602706, 15815
5920, 1714495632.613775, 1714495632.628367, 14592
5921, 1714495632.639060, 1714495632.653245, 14185
5922, 1714495632.665494, 1714495632.682596, 17102
5923, 1714495632.693715, 1714495632.709934, 16219
5924, 1714495632.721925, 1714495632.738721, 16796
5925, 1714495632.750120, 1714495632.768072, 17952
5926, 1714495632.780781, 1714495632.796467, 15686
5927, 1714495632.807703, 1714495632.824405, 16702
5928, 1714495632.835004, 1714495632.848892, 13888
5929, 1714495632.861197, 1714495632.877697, 16500
5930, 1714495632.889787, 1714495632.905470, 15683
5931, 1714495632.916512, 1714495632.932181, 15669
5932, 1714495632.942975, 1714495632.958825, 15850
5933, 1714495632.970400, 1714495632.982916, 12516
5934, 1714495632.994903, 1714495633.9761, 14858
5935, 1714495633.20401, 1714495633.31863, 11462
5936, 1714495633.43550, 1714495633.58861, 15311
5937, 1714495633.70647, 1714495633.87041, 16394
5938, 1714495633.99107, 1714495633.113829, 14722
5939, 1714495633.125210, 1714495633.141510, 16300
5940, 1714495633.152662, 1714495633.167854, 15192
5941, 1714495633.179879, 1714495633.196194, 16315
5942, 1714495633.207037, 1714495633.222749, 15712
5943, 1714495633.233503, 1714495633.247188, 13685
5944, 1714495633.258593, 1714495633.273445, 14852
5945, 1714495633.284508, 1714495633.299503, 14995
5946, 1714495633.311711, 1714495633.341091, 29380
5947, 1714495633.352246, 1714495633.368221, 15975
5948, 1714495633.378742, 1714495633.391638, 12896
5949, 1714495633.402677, 1714495633.420462, 17785
5950, 1714495633.432226, 1714495633.447668, 15442
5951, 1714495633.460016, 1714495633.475351, 15335
5952, 1714495633.486237, 1714495633.503399, 17162
5953, 1714495633.514497, 1714495633.529050, 14553
5954, 1714495633.540447, 1714495633.556266, 15819
5955, 1714495633.567640, 1714495633.583945, 16305
5956, 1714495633.596040, 1714495633.611226, 15186
5957, 1714495633.623404, 1714495633.638573, 15169
5958, 1714495633.650190, 1714495633.664761, 14571
5959, 1714495633.675356, 1714495633.690271, 14915
5960, 1714495633.702477, 1714495633.719287, 16810
5961, 1714495633.730395, 1714495633.749691, 19296
5962, 1714495633.761441, 1714495633.776645, 15204
5963, 1714495633.787995, 1714495633.808266, 20271
5964, 1714495633.820907, 1714495633.839861, 18954
5965, 1714495633.852395, 1714495633.867695, 15300
5966, 1714495633.878628, 1714495633.893239, 14611
5967, 1714495633.904067, 1714495633.918864, 14797
5968, 1714495633.930836, 1714495633.945690, 14854
5969, 1714495633.956428, 1714495633.987635, 31207
5970, 1714495633.999155, 1714495634.11833, 12678
5971, 1714495634.23056, 1714495634.38306, 15250
5972, 1714495634.48870, 1714495634.62856, 13986
5973, 1714495634.74256, 1714495634.91815, 17559
5974, 1714495634.102891, 1714495634.119480, 16589
5975, 1714495634.131834, 1714495634.147134, 15300
5976, 1714495634.159154, 1714495634.174574, 15420
5977, 1714495634.185089, 1714495634.199944, 14855
5978, 1714495634.211797, 1714495634.227023, 15226
5979, 1714495634.238030, 1714495634.253759, 15729
5980, 1714495634.266127, 1714495634.280348, 14221
5981, 1714495634.291733, 1714495634.308834, 17101
5982, 1714495634.319341, 1714495634.333582, 14241
5983, 1714495634.344822, 1714495634.359455, 14633
5984, 1714495634.370314, 1714495634.384273, 13959
5985, 1714495634.396561, 1714495634.411902, 15341
5986, 1714495634.423792, 1714495634.436163, 12371
5987, 1714495634.446858, 1714495634.462950, 16092
5988, 1714495634.475221, 1714495634.491060, 15839
5989, 1714495634.502058, 1714495634.514610, 12552
5990, 1714495634.526037, 1714495634.541028, 14991
5991, 1714495634.553509, 1714495634.568319, 14810
5992, 1714495634.579078, 1714495634.601557, 22479
5993, 1714495634.612605, 1714495634.627783, 15178
5994, 1714495634.638865, 1714495634.654048, 15183
5995, 1714495634.665819, 1714495634.681292, 15473
5996, 1714495634.693246, 1714495634.708767, 15521
5997, 1714495634.720193, 1714495634.735650, 15457
5998, 1714495634.747839, 1714495634.763086, 15247
5999, 1714495634.774372, 1714495634.792199, 17827
6000, 1714495634.803616, 1714495634.819489, 15873
6001, 1714495634.830106, 1714495634.844668, 14562
6002, 1714495634.856140, 1714495634.871017, 14877
6003, 1714495634.883205, 1714495634.898675, 15470
6004, 1714495634.909396, 1714495634.922883, 13487
6005, 1714495634.933988, 1714495634.948572, 14584
6006, 1714495634.960335, 1714495634.974294, 13959
6007, 1714495634.986370, 1714495635.9441, 23071
6008, 1714495635.20129, 1714495635.32360, 12231
6009, 1714495635.43052, 1714495635.57195, 14143
6010, 1714495635.70049, 1714495635.87095, 17046
6011, 1714495635.99420, 1714495635.115515, 16095
6012, 1714495635.126872, 1714495635.141887, 15015
6013, 1714495635.153254, 1714495635.170307, 17053
6014, 1714495635.182255, 1714495635.202762, 20507
6015, 1714495635.213557, 1714495635.225554, 11997
6016, 1714495635.235922, 1714495635.250794, 14872
6017, 1714495635.262288, 1714495635.277846, 15558
6018, 1714495635.289253, 1714495635.305039, 15786
6019, 1714495635.317542, 1714495635.334135, 16593
6020, 1714495635.347182, 1714495635.363233, 16051
6021, 1714495635.375079, 1714495635.392380, 17301
6022, 1714495635.403498, 1714495635.420733, 17235
6023, 1714495635.431280, 1714495635.446135, 14855
6024, 1714495635.457255, 1714495635.473258, 16003
6025, 1714495635.486168, 1714495635.502925, 16757
6026, 1714495635.515405, 1714495635.532524, 17119
6027, 1714495635.543677, 1714495635.560105, 16428
6028, 1714495635.571166, 1714495635.586617, 15451
6029, 1714495635.597373, 1714495635.611694, 14321
6030, 1714495635.623660, 1714495635.640790, 17130
6031, 1714495635.651877, 1714495635.668423, 16546
6032, 1714495635.679839, 1714495635.696702, 16863
6033, 1714495635.708874, 1714495635.723918, 15044
6034, 1714495635.736307, 1714495635.753885, 17578
6035, 1714495635.766008, 1714495635.781483, 15475
6036, 1714495635.791870, 1714495635.811428, 19558
6037, 1714495635.822745, 1714495635.839069, 16324
6038, 1714495635.849877, 1714495635.865975, 16098
6039, 1714495635.877244, 1714495635.920586, 43342
6040, 1714495635.931861, 1714495635.947938, 16077
6041, 1714495635.960354, 1714495635.976494, 16140
6042, 1714495635.988925, 1714495636.7633, 18708
6043, 1714495636.19706, 1714495636.31200, 11494
6044, 1714495636.41742, 1714495636.56707, 14965
6045, 1714495636.68136, 1714495636.86098, 17962
6046, 1714495636.99044, 1714495636.114927, 15883
6047, 1714495636.127166, 1714495636.144311, 17145
6048, 1714495636.156634, 1714495636.172889, 16255
6049, 1714495636.185102, 1714495636.201025, 15923
6050, 1714495636.212067, 1714495636.225953, 13886
6051, 1714495636.237632, 1714495636.252990, 15358
6052, 1714495636.264686, 1714495636.280228, 15542
6053, 1714495636.291335, 1714495636.307162, 15827
6054, 1714495636.318395, 1714495636.334799, 16404
6055, 1714495636.347640, 1714495636.361738, 14098
6056, 1714495636.374088, 1714495636.389591, 15503
6057, 1714495636.400096, 1714495636.417070, 16974
6058, 1714495636.427323, 1714495636.446841, 19518
6059, 1714495636.457659, 1714495636.469657, 11998
6060, 1714495636.479908, 1714495636.504942, 25034
6061, 1714495636.515594, 1714495636.537523, 21929
6062, 1714495636.547798, 1714495636.563238, 15440
6063, 1714495636.573490, 1714495636.586318, 12828
6064, 1714495636.596615, 1714495636.612937, 16322
6065, 1714495636.623269, 1714495636.639417, 16148
6066, 1714495636.649657, 1714495636.664562, 14905
6067, 1714495636.674854, 1714495636.687455, 12601
6068, 1714495636.698513, 1714495636.712446, 13933
6069, 1714495636.722675, 1714495636.735201, 12526
6070, 1714495636.745485, 1714495636.759548, 14063
6071, 1714495636.769767, 1714495636.781686, 11919
6072, 1714495636.792507, 1714495636.805555, 13048
6073, 1714495636.815794, 1714495636.835772, 19978
6074, 1714495636.846022, 1714495636.860011, 13989
6075, 1714495636.870247, 1714495636.882546, 12299
6076, 1714495636.892748, 1714495636.907138, 14390
6077, 1714495636.917323, 1714495636.929372, 12049
6078, 1714495636.939710, 1714495636.951952, 12242
6079, 1714495636.962133, 1714495636.975649, 13516
6080, 1714495636.985857, 1714495637.2019, 16162
6081, 1714495637.13121, 1714495637.34369, 21248
6082, 1714495637.44821, 1714495637.59417, 14596
6083, 1714495637.69635, 1714495637.84483, 14848
6084, 1714495637.94709, 1714495637.108950, 14241
6085, 1714495637.119647, 1714495637.133664, 14017
6086, 1714495637.144446, 1714495637.159095, 14649
6087, 1714495637.169873, 1714495637.184954, 15081
6088, 1714495637.197329, 1714495637.213740, 16411
6089, 1714495637.225073, 1714495637.241207, 16134
6090, 1714495637.251900, 1714495637.266932, 15032
6091, 1714495637.277828, 1714495637.292696, 14868
6092, 1714495637.303470, 1714495637.318044, 14574
6093, 1714495637.330428, 1714495637.347273, 16845
6094, 1714495637.358217, 1714495637.372295, 14078
6095, 1714495637.384354, 1714495637.403173, 18819
6096, 1714495637.414195, 1714495637.429668, 15473
6097, 1714495637.440545, 1714495637.455961, 15416
6098, 1714495637.466725, 1714495637.481027, 14302
6099, 1714495637.493070, 1714495637.509792, 16722
6100, 1714495637.522395, 1714495637.537020, 14625
6101, 1714495637.548009, 1714495637.564824, 16815
6102, 1714495637.577075, 1714495637.592807, 15732
6103, 1714495637.603855, 1714495637.619221, 15366
6104, 1714495637.631757, 1714495637.649843, 18086
6105, 1714495637.661000, 1714495637.676718, 15718
6106, 1714495637.688106, 1714495637.704627, 16521
6107, 1714495637.715745, 1714495637.731561, 15816
6108, 1714495637.742268, 1714495637.758255, 15987
6109, 1714495637.770676, 1714495637.785397, 14721
6110, 1714495637.796813, 1714495637.814534, 17721
6111, 1714495637.825703, 1714495637.843982, 18279
6112, 1714495637.855477, 1714495637.869651, 14174
6113, 1714495637.881012, 1714495637.896744, 15732
6114, 1714495637.907813, 1714495637.923345, 15532
6115, 1714495637.933875, 1714495637.949435, 15560
6116, 1714495637.959881, 1714495637.974166, 14285
6117, 1714495637.984979, 1714495637.998357, 13378
6118, 1714495638.9977, 1714495638.23577, 13600
6119, 1714495638.34945, 1714495638.51074, 16129
6120, 1714495638.61910, 1714495638.77335, 15425
6121, 1714495638.89292, 1714495638.107582, 18290
6122, 1714495638.118820, 1714495638.133685, 14865
6123, 1714495638.144790, 1714495638.160585, 15795
6124, 1714495638.171678, 1714495638.186893, 15215
6125, 1714495638.197291, 1714495638.215291, 18000
6126, 1714495638.226203, 1714495638.242602, 16399
6127, 1714495638.253453, 1714495638.266292, 12839
6128, 1714495638.278191, 1714495638.294335, 16144
6129, 1714495638.306492, 1714495638.323917, 17425
6130, 1714495638.336004, 1714495638.351996, 15992
6131, 1714495638.364091, 1714495638.382576, 18485
6132, 1714495638.394250, 1714495638.409868, 15618
6133, 1714495638.421378, 1714495638.439814, 18436
6134, 1714495638.450637, 1714495638.466765, 16128
6135, 1714495638.477762, 1714495638.490593, 12831
6136, 1714495638.501733, 1714495638.517238, 15505
6137, 1714495638.529752, 1714495638.548203, 18451
6138, 1714495638.560649, 1714495638.578275, 17626
6139, 1714495638.589390, 1714495638.603885, 14495
6140, 1714495638.614810, 1714495638.629116, 14306
6141, 1714495638.639713, 1714495638.655673, 15960
6142, 1714495638.666859, 1714495638.681054, 14195
6143, 1714495638.693674, 1714495638.709965, 16291
6144, 1714495638.722388, 1714495638.738573, 16185
6145, 1714495638.750185, 1714495638.766136, 15951
6146, 1714495638.778089, 1714495638.794335, 16246
6147, 1714495638.805481, 1714495638.823013, 17532
6148, 1714495638.835761, 1714495638.853065, 17304
6149, 1714495638.863316, 1714495638.876390, 13074
6150, 1714495638.888646, 1714495638.904338, 15692
6151, 1714495638.916421, 1714495638.933575, 17154
6152, 1714495638.944717, 1714495638.960712, 15995
6153, 1714495638.971481, 1714495638.993560, 22079
6154, 1714495639.3768, 1714495639.22568, 18800
6155, 1714495639.32842, 1714495639.46865, 14023
6156, 1714495639.57787, 1714495639.72677, 14890
6157, 1714495639.84039, 1714495639.100315, 16276
6158, 1714495639.111461, 1714495639.128287, 16826
6159, 1714495639.139464, 1714495639.156867, 17403
6160, 1714495639.168175, 1714495639.182997, 14822
6161, 1714495639.195711, 1714495639.211820, 16109
6162, 1714495639.222956, 1714495639.238860, 15904
6163, 1714495639.250302, 1714495639.265067, 14765
6164, 1714495639.276377, 1714495639.292012, 15635
6165, 1714495639.304450, 1714495639.319612, 15162
6166, 1714495639.329996, 1714495639.345482, 15486
6167, 1714495639.355968, 1714495639.369053, 13085
6168, 1714495639.379817, 1714495639.394519, 14702
6169, 1714495639.405858, 1714495639.420170, 14312
6170, 1714495639.432263, 1714495639.452697, 20434
6171, 1714495639.463370, 1714495639.479680, 16310
6172, 1714495639.490822, 1714495639.506744, 15922
6173, 1714495639.518105, 1714495639.532969, 14864
6174, 1714495639.545576, 1714495639.562124, 16548
6175, 1714495639.573287, 1714495639.587756, 14469
6176, 1714495639.598720, 1714495639.613161, 14441
6177, 1714495639.624485, 1714495639.638762, 14277
6178, 1714495639.650489, 1714495639.665830, 15341
6179, 1714495639.678072, 1714495639.692587, 14515
6180, 1714495639.703729, 1714495639.719437, 15708
6181, 1714495639.731346, 1714495639.748660, 17314
6182, 1714495639.759729, 1714495639.774034, 14305
6183, 1714495639.786906, 1714495639.802605, 15699
6184, 1714495639.813975, 1714495639.831063, 17088
6185, 1714495639.843473, 1714495639.859792, 16319
6186, 1714495639.870946, 1714495639.886094, 15148
6187, 1714495639.898060, 1714495639.912904, 14844
6188, 1714495639.923496, 1714495639.937630, 14134
6189, 1714495639.949009, 1714495639.964224, 15215
6190, 1714495639.975919, 1714495639.990619, 14700
6191, 1714495640.2459, 1714495640.17071, 14612
6192, 1714495640.29008, 1714495640.40716, 11708
6193, 1714495640.51715, 1714495640.65359, 13644
6194, 1714495640.76453, 1714495640.92342, 15889
6195, 1714495640.103506, 1714495640.118599, 15093
6196, 1714495640.129944, 1714495640.145325, 15381
6197, 1714495640.157389, 1714495640.173348, 15959
6198, 1714495640.184664, 1714495640.200801, 16137
6199, 1714495640.212152, 1714495640.227374, 15222
6200, 1714495640.238796, 1714495640.254079, 15283
6201, 1714495640.265241, 1714495640.280509, 15268
6202, 1714495640.291625, 1714495640.307519, 15894
6203, 1714495640.318902, 1714495640.336783, 17881
6204, 1714495640.348850, 1714495640.366353, 17503
6205, 1714495640.377889, 1714495640.391823, 13934
6206, 1714495640.404285, 1714495640.419962, 15677
6207, 1714495640.430672, 1714495640.449478, 18806
6208, 1714495640.460379, 1714495640.477869, 17490
6209, 1714495640.488971, 1714495640.508242, 19271
6210, 1714495640.520638, 1714495640.539387, 18749
6211, 1714495640.551837, 1714495640.570203, 18366
6212, 1714495640.582369, 1714495640.600675, 18306
6213, 1714495640.612060, 1714495640.631444, 19384
6214, 1714495640.642447, 1714495640.662665, 20218
6215, 1714495640.675539, 1714495640.693790, 18251
6216, 1714495640.704825, 1714495640.722801, 17976
6217, 1714495640.735260, 1714495640.753343, 18083
6218, 1714495640.765220, 1714495640.783103, 17883
6219, 1714495640.793957, 1714495640.811477, 17520
6220, 1714495640.823694, 1714495640.841646, 17952
6221, 1714495640.852195, 1714495640.869629, 17434
6222, 1714495640.880355, 1714495640.898723, 18368
6223, 1714495640.910970, 1714495640.927747, 16777
6224, 1714495640.939144, 1714495640.956278, 17134
6225, 1714495640.966837, 1714495640.983504, 16667
6226, 1714495640.995469, 1714495641.12610, 17141
6227, 1714495641.25049, 1714495641.42287, 17238
6228, 1714495641.52501, 1714495641.66253, 13752
6229, 1714495641.77371, 1714495641.94692, 17321
6230, 1714495641.106825, 1714495641.124582, 17757
6231, 1714495641.136029, 1714495641.155435, 19406
6232, 1714495641.166105, 1714495641.183445, 17340
6233, 1714495641.194448, 1714495641.211531, 17083
6234, 1714495641.223755, 1714495641.242170, 18415
6235, 1714495641.252657, 1714495641.271648, 18991
6236, 1714495641.283223, 1714495641.298890, 15667
6237, 1714495641.311319, 1714495641.328279, 16960
6238, 1714495641.339403, 1714495641.358152, 18749
6239, 1714495641.368556, 1714495641.384968, 16412
6240, 1714495641.395901, 1714495641.412598, 16697
6241, 1714495641.423642, 1714495641.441620, 17978
6242, 1714495641.451917, 1714495641.469144, 17227
6243, 1714495641.479821, 1714495641.499244, 19423
6244, 1714495641.510216, 1714495641.526494, 16278
6245, 1714495641.538972, 1714495641.555710, 16738
6246, 1714495641.567149, 1714495641.590096, 22947
6247, 1714495641.600351, 1714495641.617218, 16867
6248, 1714495641.628611, 1714495641.647534, 18923
6249, 1714495641.657982, 1714495641.675251, 17269
6250, 1714495641.685871, 1714495641.702578, 16707
6251, 1714495641.712958, 1714495641.730594, 17636
6252, 1714495641.741644, 1714495641.758580, 16936
6253, 1714495641.770794, 1714495641.785618, 14824
6254, 1714495641.796713, 1714495641.813692, 16979
6255, 1714495641.825727, 1714495641.839771, 14044
6256, 1714495641.850970, 1714495641.862666, 11696
6257, 1714495641.874169, 1714495641.886114, 11945
6258, 1714495641.897595, 1714495641.911280, 13685
6259, 1714495641.923179, 1714495641.934846, 11667
6260, 1714495641.947081, 1714495641.958563, 11482
6261, 1714495641.970864, 1714495641.984321, 13457
6262, 1714495641.995797, 1714495642.13198, 17401
6263, 1714495642.23607, 1714495642.38185, 14578
6264, 1714495642.50899, 1714495642.67086, 16187
6265, 1714495642.78925, 1714495642.93694, 14769
6266, 1714495642.104871, 1714495642.119331, 14460
6267, 1714495642.132045, 1714495642.146819, 14774
6268, 1714495642.157772, 1714495642.174292, 16520
6269, 1714495642.185365, 1714495642.201274, 15909
6270, 1714495642.212224, 1714495642.228451, 16227
6271, 1714495642.240482, 1714495642.257930, 17448
6272, 1714495642.269038, 1714495642.284700, 15662
6273, 1714495642.295813, 1714495642.311508, 15695
6274, 1714495642.322867, 1714495642.337321, 14454
6275, 1714495642.349018, 1714495642.361596, 12578
6276, 1714495642.373244, 1714495642.390144, 16900
6277, 1714495642.401921, 1714495642.414132, 12211
6278, 1714495642.426992, 1714495642.444106, 17114
6279, 1714495642.455639, 1714495642.471582, 15943
6280, 1714495642.481989, 1714495642.496241, 14252
6281, 1714495642.508749, 1714495642.524835, 16086
6282, 1714495642.536232, 1714495642.551935, 15703
6283, 1714495642.563277, 1714495642.579205, 15928
6284, 1714495642.589953, 1714495642.604614, 14661
6285, 1714495642.615913, 1714495642.631841, 15928
6286, 1714495642.644706, 1714495642.660757, 16051
6287, 1714495642.671230, 1714495642.685639, 14409
6288, 1714495642.697707, 1714495642.712900, 15193
6289, 1714495642.724686, 1714495642.741168, 16482
6290, 1714495642.753116, 1714495642.770878, 17762
6291, 1714495642.783585, 1714495642.801231, 17646
6292, 1714495642.813240, 1714495642.830642, 17402
6293, 1714495642.841543, 1714495642.857190, 15647
6294, 1714495642.868293, 1714495642.883932, 15639
6295, 1714495642.896108, 1714495642.912613, 16505
6296, 1714495642.923936, 1714495642.940748, 16812
6297, 1714495642.951324, 1714495642.965490, 14166
6298, 1714495642.976019, 1714495642.989475, 13456
6299, 1714495642.999684, 1714495643.11918, 12234
6300, 1714495643.23068, 1714495643.35121, 12053
6301, 1714495643.48036, 1714495643.64323, 16287
6302, 1714495643.74973, 1714495643.89151, 14178
6303, 1714495643.102039, 1714495643.116690, 14651
6304, 1714495643.127811, 1714495643.142256, 14445
6305, 1714495643.153577, 1714495643.170015, 16438
6306, 1714495643.181119, 1714495643.197307, 16188
6307, 1714495643.208299, 1714495643.221102, 12803
6308, 1714495643.233674, 1714495643.245365, 11691
6309, 1714495643.255962, 1714495643.271137, 15175
6310, 1714495643.282674, 1714495643.297118, 14444
6311, 1714495643.309508, 1714495643.326841, 17333
6312, 1714495643.338931, 1714495643.353071, 14140
6313, 1714495643.365189, 1714495643.380671, 15482
6314, 1714495643.392897, 1714495643.409448, 16551
6315, 1714495643.420677, 1714495643.435858, 15181
6316, 1714495643.447273, 1714495643.465211, 17938
6317, 1714495643.475808, 1714495643.489662, 13854
6318, 1714495643.500358, 1714495643.514796, 14438
6319, 1714495643.526163, 1714495643.545339, 19176
6320, 1714495643.557199, 1714495643.573148, 15949
6321, 1714495643.585377, 1714495643.601170, 15793
6322, 1714495643.613068, 1714495643.629163, 16095
6323, 1714495643.641635, 1714495643.659527, 17892
6324, 1714495643.670215, 1714495643.683960, 13745
6325, 1714495643.696283, 1714495643.711397, 15114
6326, 1714495643.722827, 1714495643.739081, 16254
6327, 1714495643.750832, 1714495643.765328, 14496
6328, 1714495643.777485, 1714495643.794063, 16578
6329, 1714495643.806243, 1714495643.822177, 15934
6330, 1714495643.834841, 1714495643.852005, 17164
6331, 1714495643.862446, 1714495643.879871, 17425
6332, 1714495643.891860, 1714495643.907090, 15230
6333, 1714495643.919468, 1714495643.934927, 15459
6334, 1714495643.946791, 1714495643.963115, 16324
6335, 1714495643.974359, 1714495643.988695, 14336
6336, 1714495643.999726, 1714495644.14296, 14570
6337, 1714495644.26197, 1714495644.41280, 15083
6338, 1714495644.53403, 1714495644.68420, 15017
6339, 1714495644.79468, 1714495644.95872, 16404
6340, 1714495644.106823, 1714495644.122169, 15346
6341, 1714495644.134251, 1714495644.150547, 16296
6342, 1714495644.161960, 1714495644.178039, 16079
6343, 1714495644.190789, 1714495644.207405, 16616
6344, 1714495644.218769, 1714495644.236338, 17569
6345, 1714495644.248763, 1714495644.264618, 15855
6346, 1714495644.275213, 1714495644.290757, 15544
6347, 1714495644.301898, 1714495644.317340, 15442
6348, 1714495644.327707, 1714495644.343334, 15627
6349, 1714495644.355338, 1714495644.370607, 15269
6350, 1714495644.381574, 1714495644.396837, 15263
6351, 1714495644.409046, 1714495644.425867, 16821
6352, 1714495644.438353, 1714495644.453959, 15606
6353, 1714495644.464381, 1714495644.479558, 15177
6354, 1714495644.490133, 1714495644.506155, 16022
6355, 1714495644.518757, 1714495644.534539, 15782
6356, 1714495644.545653, 1714495644.561571, 15918
6357, 1714495644.573916, 1714495644.589131, 15215
6358, 1714495644.601001, 1714495644.616832, 15831
6359, 1714495644.629403, 1714495644.645069, 15666
6360, 1714495644.657670, 1714495644.675562, 17892
6361, 1714495644.686238, 1714495644.700378, 14140
6362, 1714495644.712704, 1714495644.727078, 14374
6363, 1714495644.739518, 1714495644.755283, 15765
6364, 1714495644.767402, 1714495644.782612, 15210
6365, 1714495644.793996, 1714495644.808990, 14994
6366, 1714495644.821930, 1714495644.839036, 17106
6367, 1714495644.851166, 1714495644.870112, 18946
6368, 1714495644.881307, 1714495644.897423, 16116
6369, 1714495644.908121, 1714495644.923511, 15390
6370, 1714495644.936225, 1714495644.951021, 14796
6371, 1714495644.963465, 1714495644.978272, 14807
6372, 1714495644.988908, 1714495645.5548, 16640
6373, 1714495645.16138, 1714495645.29823, 13685
6374, 1714495645.41238, 1714495645.57250, 16012
6375, 1714495645.68332, 1714495645.84816, 16484
6376, 1714495645.97046, 1714495645.111113, 14067
6377, 1714495645.122466, 1714495645.136922, 14456
6378, 1714495645.150013, 1714495645.165663, 15650
6379, 1714495645.176016, 1714495645.194104, 18088
6380, 1714495645.206934, 1714495645.221762, 14828
6381, 1714495645.232565, 1714495645.245764, 13199
6382, 1714495645.256878, 1714495645.270604, 13726
6383, 1714495645.281197, 1714495645.295825, 14628
6384, 1714495645.307197, 1714495645.322882, 15685
6385, 1714495645.335154, 1714495645.348795, 13641
6386, 1714495645.361050, 1714495645.375231, 14181
6387, 1714495645.387290, 1714495645.400466, 13176
6388, 1714495645.411427, 1714495645.424776, 13349
6389, 1714495645.435319, 1714495645.450828, 15509
6390, 1714495645.462501, 1714495645.476758, 14257
6391, 1714495645.487671, 1714495645.502212, 14541
6392, 1714495645.514175, 1714495645.528381, 14206
6393, 1714495645.539636, 1714495645.555563, 15927
6394, 1714495645.566972, 1714495645.583165, 16193
6395, 1714495645.594507, 1714495645.605637, 11130
6396, 1714495645.616730, 1714495645.631478, 14748
6397, 1714495645.642815, 1714495645.659872, 17057
6398, 1714495645.671233, 1714495645.685920, 14687
6399, 1714495645.696995, 1714495645.711273, 14278
6400, 1714495645.723592, 1714495645.737567, 13975
6401, 1714495645.748339, 1714495645.762230, 13891
6402, 1714495645.774920, 1714495645.793272, 18352
6403, 1714495645.803635, 1714495645.819829, 16194
6404, 1714495645.832617, 1714495645.852419, 19802
6405, 1714495645.863928, 1714495645.882929, 19001
6406, 1714495645.895084, 1714495645.909366, 14282
6407, 1714495645.920271, 1714495645.933822, 13551
6408, 1714495645.945689, 1714495645.960347, 14658
6409, 1714495645.971380, 1714495645.984999, 13619
6410, 1714495645.995507, 1714495646.8449, 12942
6411, 1714495646.19099, 1714495646.31810, 12711
6412, 1714495646.43688, 1714495646.57844, 14156
6413, 1714495646.69783, 1714495646.84287, 14504
6414, 1714495646.96124, 1714495646.110156, 14032
6415, 1714495646.122229, 1714495646.138833, 16604
6416, 1714495646.149949, 1714495646.164183, 14234
6417, 1714495646.175944, 1714495646.191381, 15437
6418, 1714495646.203561, 1714495646.217717, 14156
6419, 1714495646.228619, 1714495646.242978, 14359
6420, 1714495646.255499, 1714495646.269961, 14462
6421, 1714495646.281355, 1714495646.295915, 14560
6422, 1714495646.307328, 1714495646.322149, 14821
6423, 1714495646.334910, 1714495646.351521, 16611
6424, 1714495646.362937, 1714495646.379703, 16766
6425, 1714495646.391130, 1714495646.415620, 24490
6426, 1714495646.427769, 1714495646.444178, 16409
6427, 1714495646.455489, 1714495646.469870, 14381
6428, 1714495646.480534, 1714495646.495604, 15070
6429, 1714495646.506897, 1714495646.521067, 14170
6430, 1714495646.533554, 1714495646.550125, 16571
6431, 1714495646.561497, 1714495646.577792, 16295
6432, 1714495646.590091, 1714495646.605152, 15061
6433, 1714495646.616505, 1714495646.633957, 17452
6434, 1714495646.645075, 1714495646.663670, 18595
6435, 1714495646.675233, 1714495646.690723, 15490
6436, 1714495646.701837, 1714495646.718010, 16173
6437, 1714495646.730890, 1714495646.746573, 15683
6438, 1714495646.758709, 1714495646.774724, 16015
6439, 1714495646.786992, 1714495646.803335, 16343
6440, 1714495646.813680, 1714495646.827081, 13401
6441, 1714495646.838655, 1714495646.861347, 22692
6442, 1714495646.871538, 1714495646.886181, 14643
6443, 1714495646.896539, 1714495646.911766, 15227
